Drug A,Drug B,Cell Line Name,Score
VEMURAFENIB,DASATINIB,SK-MEL-2,-6.13
VEMURAFENIB,VANDETANIB,Caki-1,-0.71
VEMURAFENIB,DASATINIB,Hs 578T,-22.22
RUXOLITINIB,VANDETANIB,UO-31,-3.86
LENALIDOMIDE,MEGESTROL ACETATE,SW620,-9.15
VEMURAFENIB,PACLITAXEL,ACHN,-2.08
AXITINIB,SORAFENIB,MOLT-4,-3.89
DOCETAXEL,ROMIDEPSIN,786-O,-13.09
VINBLASTINE,GELDANAMYCIN,SK-MEL-30,-6.415
LENALIDOMIDE,IMATINIB,786-O,-0.72
VISMODEGIB,RALOXIFENE,RXF 393L,6.02
VISMODEGIB,SORAFENIB,SNB-75,-40.89
ABIRATERONE,VISMODEGIB,KM12,4.4
VEMURAFENIB,GEFITINIB,NCI-H322M,-6.57
VEMURAFENIB,TRETINOIN,UO-31,5.02
DOCETAXEL,ARSENIC TRIOXIDE,HOP-92,-2.75
VISMODEGIB,MEGESTROL ACETATE,HCT 116,-12.23
PIBOSEROD,RUXOLITINIB,L-1236,-28.07
AXITINIB,SORAFENIB,Hs 578T,-17.98
NILOTINIB,MITOTANE,UO-31,-2.85
GEFITINIB,SORAFENIB,OVCAR-4,-10.24
LENALIDOMIDE,PACLITAXEL,OVCAR-5,-4.1
IMATINIB,MITOTANE,786-O,-2.89
MEGESTROL ACETATE,NILOTINIB,A-549,-2.4
CELECOXIB,IMATINIB,MDA-MB-231,-0.22
PACLITAXEL,SUNITINIB,TK-10,-15.04
CRIZOTINIB,SORAFENIB,HT-29,-9.84
ABIRATERONE,VANDETANIB,OVCAR-5,-1.33
MIRTAZAPINE,RUXOLITINIB,L-1236,-22.79
VISMODEGIB,RALOXIFENE,K-562,4.61
VEMURAFENIB,NILOTINIB,MOLT-4,-17.51
VEMURAFENIB,GEFITINIB,HCC2998,4.87
ROMIDEPSIN,DASATINIB,OVCAR-3,-21.94
AXITINIB,SUNITINIB,SK-MEL-28,-3.25
RUXOLITINIB,DOCETAXEL,HCT 15,-33.48
CRIZOTINIB,TRETINOIN,SK-MEL-5,-3.3
VISMODEGIB,VEMURAFENIB,UACC-62,7.74
VISMODEGIB,PACLITAXEL,NCI-H23,3.41
FULVESTRANT,DOCETAXEL,ACHN,2.67
TRETINOIN,PACLITAXEL,MCF-7,7.22
RUXOLITINIB,NILOTINIB,HCT 15,-12.15
LENALIDOMIDE,VEMURAFENIB,SF268,-2.07
PACLITAXEL,DASATINIB,SK-MEL-28,3.96
TRETINOIN,ROMIDEPSIN,SN12C,-52.23
LAPATINIB,FULVESTRANT,SF539,-2.86
ABIRATERONE,NILOTINIB,A-498,-5.23
AXITINIB,DASATINIB,RPMI-8226,-12.18
NILOTINIB,ARSENIC TRIOXIDE,Hs 578T,1.93
VEMURAFENIB,VANDETANIB,786-O,0.89
MEGESTROL ACETATE,ARSENIC TRIOXIDE,EKVX,-20.56
NILOTINIB,FULVESTRANT,TK-10,-1.62
RALOXIFENE,LAPATINIB,HCT 15,-0.5
CRIZOTINIB,MEGESTROL ACETATE,LOX-IMVI,-8.48
ABIRATERONE,CRIZOTINIB,MDA-MB-231,2.71
CRIZOTINIB,RALOXIFENE,COLO 205,-8.64
DASATINIB,ARSENIC TRIOXIDE,T-47D,-0.45
VEMURAFENIB,SORAFENIB,T-47D,-5.57
ERLOTINIB,GELDANAMYCIN,HT-144,5.3175
VISMODEGIB,CELECOXIB,SF295,-0.69
METFORMIN,SORAFENIB,RPMI-7951,-10.1525
CELECOXIB,NILOTINIB,CCRF-CEM,-1.23
RALOXIFENE,CELECOXIB,Caki-1,0.33
ABIRATERONE,PACLITAXEL,A-549,8.86
CELECOXIB,LAPATINIB,MOLT-4,-3.94
AXITINIB,DOCETAXEL,RPMI-8226,-39.28
GEFITINIB,VEMURAFENIB,HCT 116,-1.31
METHYLDOPA,RUXOLITINIB,L-1236,-26.687
CELECOXIB,THALIDOMIDE,SNB-75,-0.85
RALOXIFENE,DASATINIB,Caki-1,-34.47
TRETINOIN,MITOTANE,SK-MEL-28,3.02
MEGESTROL ACETATE,VEMURAFENIB,NCI-H522,2.31
NILOTINIB,ROMIDEPSIN,HT-29,-69.8
DOCETAXEL,ROMIDEPSIN,HCT 116,-23.8
VISMODEGIB,LAPATINIB,MOLT-4,-9.0
VEMURAFENIB,ROMIDEPSIN,NCI-H460,-59.28
CRIZOTINIB,ARSENIC TRIOXIDE,Caki-1,-28.42
VISMODEGIB,NILOTINIB,HOP-92,1.46
RUXOLITINIB,RALOXIFENE,EKVX,5.34
VANDETANIB,IMATINIB,NCI-H322M,-7.86
DASATINIB,MITOTANE,MCF-7,-5.27
GEFITINIB,ROMIDEPSIN,OVCAR-4,-8.07
CRIZOTINIB,ABIRATERONE,RPMI-8226,-2.84
VEMURAFENIB,NILOTINIB,M14,-5.62
IMATINIB,DASATINIB,OVCAR-8,-3.22
TRETINOIN,DASATINIB,OVCAR-5,-3.21
RUXOLITINIB,NILOTINIB,RXF 393L,-9.78
PACLITAXEL,SUNITINIB,MCF-7,-3.65
PACLITAXEL,ARSENIC TRIOXIDE,OVCAR-3,-4.96
VEMURAFENIB,TRETINOIN,786-O,-3.56
VINBLASTINE,SUNITINIB,A-427,5.8525
RALOXIFENE,SORAFENIB,OVCAR-8,-5.68
MITOTANE,THALIDOMIDE,LOX-IMVI,-2.28
VISMODEGIB,DASATINIB,NCI-H522,11.24
MEGESTROL ACETATE,DOCETAXEL,NCI-H23,-21.4
LENALIDOMIDE,IMATINIB,NCI-H522,-2.49
MEGESTROL ACETATE,FULVESTRANT,MOLT-4,-1.62
ABIRATERONE,GEFITINIB,SF295,6.78
IMATINIB,DOCETAXEL,786-O,8.68
RALOXIFENE,DOCETAXEL,TK-10,-30.96
SUNITINIB,SORAFENIB,TK-10,-1.34
RALOXIFENE,VANDETANIB,Caki-1,-8.28
GEFITINIB,DOCETAXEL,NCI-H522,-4.08
VANDETANIB,MEGESTROL ACETATE,SF268,-5.46
LENALIDOMIDE,TRETINOIN,A-498,2.58
VANDETANIB,RALOXIFENE,HOP-62,6.64
GEFITINIB,NILOTINIB,HCT 116,3.48
VANDETANIB,LAPATINIB,HCT 15,-2.96
RUXOLITINIB,LENALIDOMIDE,UO-31,-8.75
VISMODEGIB,CRIZOTINIB,HCT 15,-5.39
LENALIDOMIDE,NILOTINIB,786-O,-1.52
TRETINOIN,ARSENIC TRIOXIDE,A-549,-0.12
RUXOLITINIB,NILOTINIB,PC-3,3.65
VINBLASTINE,LAPATINIB,UACC-62,-0.0375
CRIZOTINIB,DOCETAXEL,MDA-MB-231,2.96
AXITINIB,SORAFENIB,IGROV-1,-20.12
VISMODEGIB,ARSENIC TRIOXIDE,SF268,-23.7
CRIZOTINIB,VANDETANIB,UO-31,1.18
VEMURAFENIB,RUXOLITINIB,M14,-24.14
IMATINIB,DASATINIB,SF295,-34.15
ROMIDEPSIN,LAPATINIB,A-498,-13.7
RUXOLITINIB,VEMURAFENIB,TK-10,-11.77
CRIZOTINIB,SORAFENIB,HCT 15,-8.82
RALOXIFENE,THALIDOMIDE,UACC-62,1.89
TRETINOIN,ARSENIC TRIOXIDE,HCT 15,-19.94
NILOTINIB,FULVESTRANT,OVCAR-4,-5.71
CRIZOTINIB,MEGESTROL ACETATE,HOP-92,-77.95
VISMODEGIB,RUXOLITINIB,OVCAR-4,-1.06
SUNITINIB,GELDANAMYCIN,T-47D,15.42
CELECOXIB,TRETINOIN,SK-MEL-5,1.83
ROMIDEPSIN,SORAFENIB,NCI-H460,-40.69
LENALIDOMIDE,TRETINOIN,SN12C,1.12
ROMIDEPSIN,SUNITINIB,OVCAR-5,-52.72
GEFITINIB,ARSENIC TRIOXIDE,OVCAR-5,-9.74
ROMIDEPSIN,LAPATINIB,UO-31,4.62
NILOTINIB,SUNITINIB,RXF 393L,4.75
ABIRATERONE,RUXOLITINIB,HOP-92,0.65
MITOTANE,THALIDOMIDE,SK-OV-3,-1.31
CELECOXIB,DOCETAXEL,UACC-62,12.36
MEGESTROL ACETATE,SORAFENIB,UACC-257,-34.78
CELECOXIB,LAPATINIB,EKVX,-12.59
VISMODEGIB,CRIZOTINIB,IGROV-1,-0.41
AXITINIB,LENALIDOMIDE,T-47D,1.45
AXITINIB,LAPATINIB,HOP-92,-4.98
MITOTANE,ARSENIC TRIOXIDE,OVCAR-4,-24.35
DEXAMETHASONE,ERLOTINIB,A2058,-41.38
DOCETAXEL,LAPATINIB,T-47D,10.04
VINBLASTINE,LAPATINIB,A2058,-0.2525000000000001
VANDETANIB,LENALIDOMIDE,OVCAR-8,1.58
TRETINOIN,DOCETAXEL,NCI-H460,14.47
CELECOXIB,PACLITAXEL,RXF 393L,-31.08
NILOTINIB,FULVESTRANT,MCF-7,-12.83
ERLOTINIB,SORAFENIB,RPMI-7951,-10.7625
NILOTINIB,FULVESTRANT,MDA-MB-231,-2.63
VANDETANIB,ROMIDEPSIN,SK-MEL-5,-72.75
MEGESTROL ACETATE,THALIDOMIDE,HOP-92,2.77
VANDETANIB,IMATINIB,RPMI-8226,-10.26
TRETINOIN,ROMIDEPSIN,SNB-75,-60.18
MEGESTROL ACETATE,LAPATINIB,HT-29,3.66
VANDETANIB,MEGESTROL ACETATE,UO-31,-18.54
CELECOXIB,IMATINIB,SN12C,-4.47
RALOXIFENE,CELECOXIB,NCI-H226,-5.4
ABIRATERONE,SORAFENIB,UACC-257,-5.73
RALOXIFENE,LENALIDOMIDE,SK-OV-3,-9.27
AXITINIB,THALIDOMIDE,HOP-62,-0.29
VANDETANIB,ABIRATERONE,HCT 15,0.64
VEMURAFENIB,PACLITAXEL,Caki-1,2.21
GEFITINIB,PACLITAXEL,RXF 393L,10.81
VISMODEGIB,LENALIDOMIDE,SF295,-3.83
MITOTANE,NILOTINIB,ACHN,-3.05
VISMODEGIB,DASATINIB,SW620,-12.39
MITOTANE,THALIDOMIDE,PC-3,-0.74
ABIRATERONE,GEFITINIB,Caki-1,-0.68
MITOTANE,FULVESTRANT,U-251MG,-1.31
CRIZOTINIB,AXITINIB,IGROV-1,3.04
VISMODEGIB,TRETINOIN,DU145,2.39
CELECOXIB,FULVESTRANT,RPMI-8226,-2.84
VEMURAFENIB,VISMODEGIB,RPMI-8226,4.13
CRIZOTINIB,VISMODEGIB,OVCAR-8,-4.2
DASATINIB,FULVESTRANT,OVCAR-3,-6.76
AXITINIB,DASATINIB,LOX-IMVI,-5.85
IMATINIB,THALIDOMIDE,DU145,-4.55
CRIZOTINIB,LENALIDOMIDE,OVCAR-3,-3.53
GEFITINIB,NILOTINIB,HCC2998,-0.93
CRIZOTINIB,GEFITINIB,SK-MEL-5,8.9
VISMODEGIB,PACLITAXEL,SF295,5.79
FULVESTRANT,THALIDOMIDE,OVCAR-3,-4.67
VISMODEGIB,DOCETAXEL,HT-29,11.04
ABIRATERONE,FULVESTRANT,NCI-H226,1.19
VISMODEGIB,IMATINIB,COLO 205,1.98
CRIZOTINIB,SORAFENIB,ACHN,-16.42
VANDETANIB,CRIZOTINIB,786-O,-0.08
CRIZOTINIB,DOCETAXEL,MCF-7,-6.68
RUXOLITINIB,VISMODEGIB,786-O,2.69
IMATINIB,PACLITAXEL,OVCAR-3,-44.79
SUNITINIB,THALIDOMIDE,HOP-62,-13.57
DOCETAXEL,ROMIDEPSIN,NCI-H322M,-37.89
VISMODEGIB,LAPATINIB,BT-549,2.34
AXITINIB,TRETINOIN,CCRF-CEM,2.47
IMATINIB,ARSENIC TRIOXIDE,OVCAR-8,-10.36
VISMODEGIB,CELECOXIB,NCI-H522,4.44
TRETINOIN,FULVESTRANT,IGROV-1,-0.16
PACLITAXEL,DASATINIB,NCI-H23,-0.788
VISMODEGIB,ABIRATERONE,SK-MEL-5,3.73
LENALIDOMIDE,SORAFENIB,UACC-257,-8.8
SUNITINIB,SORAFENIB,HT-144,3.34
SUNITINIB,THALIDOMIDE,OVCAR-5,-6.3
AXITINIB,IMATINIB,ACHN,-7.41
VANDETANIB,RALOXIFENE,UACC-257,0.72
VEMURAFENIB,ARSENIC TRIOXIDE,SK-MEL-28,-13.76
VEMURAFENIB,IMATINIB,UO-31,-6.96
ROMIDEPSIN,THALIDOMIDE,MDA-MB-468,-21.66
LAPATINIB,GELDANAMYCIN,A2058,6.725
CRIZOTINIB,FULVESTRANT,MDA-MB-468,2.54
LENALIDOMIDE,ROMIDEPSIN,A-498,-34.6
RUXOLITINIB,RALOXIFENE,COLO 205,2.9
CRIZOTINIB,NILOTINIB,OVCAR-4,-0.62
RUXOLITINIB,DOCETAXEL,MDA-MB-468,-30.07
RUXOLITINIB,SUNITINIB,U-251MG,-6.8
RALOXIFENE,MITOTANE,SK-MEL-5,2.27
VANDETANIB,GEFITINIB,HCC2998,8.51
MEGESTROL ACETATE,SORAFENIB,OVCAR-8,-24.67
LENALIDOMIDE,MITOTANE,A-549,2.07
LENALIDOMIDE,CRIZOTINIB,A-498,-23.44
ROMIDEPSIN,SORAFENIB,Caki-1,-58.83
AXITINIB,MEGESTROL ACETATE,NCI-H522,-46.06
RUXOLITINIB,MEGESTROL ACETATE,SNB-75,-1.98
CRIZOTINIB,SORAFENIB,HCC2998,-19.52
CELECOXIB,ARSENIC TRIOXIDE,OVCAR-4,-2.98
ROMIDEPSIN,SORAFENIB,ACHN,-18.93
FULVESTRANT,SORAFENIB,OVCAR-5,-9.89
CELECOXIB,FULVESTRANT,BT-549,-3.25
TRETINOIN,FULVESTRANT,Caki-1,-2.73
TRETINOIN,SUNITINIB,SK-MEL-5,-0.26
SUNITINIB,GELDANAMYCIN,A2058,6.795
FULVESTRANT,DOCETAXEL,SF539,21.09
ARGATROBAN,RUXOLITINIB,L-1236,-26.633
VEMURAFENIB,VISMODEGIB,SK-OV-3,-3.46
CELECOXIB,SORAFENIB,OVCAR-8,-1.58
DASATINIB,MITOTANE,U-251MG,2.36
TRETINOIN,SUNITINIB,OVCAR-3,-3.73
TRETINOIN,DASATINIB,IGROV-1,-25.66
VISMODEGIB,FULVESTRANT,CCRF-CEM,-6.49
RUXOLITINIB,IMATINIB,LOX-IMVI,-5.15
CRIZOTINIB,PACLITAXEL,SW620,-5.56
RALOXIFENE,DOCETAXEL,EKVX,-55.85
ABIRATERONE,NILOTINIB,BT-549,-3.01
RUXOLITINIB,LAPATINIB,HOP-62,-0.4
AXITINIB,RUXOLITINIB,RXF 393L,-3.32
CRIZOTINIB,TRETINOIN,UACC-62,1.12
VANDETANIB,MEGESTROL ACETATE,NCI-H23,-44.44
IMATINIB,SORAFENIB,CCRF-CEM,-5.74
GEFITINIB,LAPATINIB,NCI-H522,-0.12
LENALIDOMIDE,CRIZOTINIB,UACC-257,0.14
TRETINOIN,DASATINIB,M14,-0.86
VANDETANIB,LENALIDOMIDE,CCRF-CEM,-2.57
CRIZOTINIB,CELECOXIB,COLO 205,-17.02
VANDETANIB,SORAFENIB,OVCAR-8,-7.05
AXITINIB,THALIDOMIDE,SK-MEL-2,3.77
IMATINIB,PACLITAXEL,BT-549,-4.28
DOCETAXEL,LAPATINIB,NCI-H226,9.17
VISMODEGIB,IMATINIB,SF539,-0.38
CRIZOTINIB,VEMURAFENIB,SK-MEL-2,-9.68
TRETINOIN,DASATINIB,A-498,-3.08
ROMIDEPSIN,SUNITINIB,HOP-62,-64.02
CRIZOTINIB,LAPATINIB,M14,-3.36
RALOXIFENE,CRIZOTINIB,CCRF-CEM,-28.29
IMATINIB,FULVESTRANT,SN12C,-3.2
ABIRATERONE,RALOXIFENE,EKVX,3.36
RUXOLITINIB,RALOXIFENE,SK-OV-3,5.99
VANDETANIB,ABIRATERONE,SK-MEL-2,9.35
PACLITAXEL,ARSENIC TRIOXIDE,KM12,-1.57
CRIZOTINIB,IMATINIB,PC-3,-17.85
RUXOLITINIB,MEGESTROL ACETATE,T-47D,-3.05
DOCETAXEL,DASATINIB,Caki-1,1.04
LAPATINIB,DASATINIB,OVCAR-3,1.2175
RUXOLITINIB,VISMODEGIB,UACC-257,0.47
VANDETANIB,NILOTINIB,BT-549,-1.89
CELECOXIB,FULVESTRANT,SF268,-7.17
VEMURAFENIB,AXITINIB,RXF 393L,-0.9
CELECOXIB,THALIDOMIDE,CCRF-CEM,-3.03
ROMIDEPSIN,ARSENIC TRIOXIDE,NCI-H23,-5.75
NILOTINIB,THALIDOMIDE,Hs 578T,-1.77
CRIZOTINIB,LENALIDOMIDE,HCT 15,-0.72
RALOXIFENE,AXITINIB,HOP-62,2.97
PACLITAXEL,LAPATINIB,SK-MEL-28,-5.67
CELECOXIB,FULVESTRANT,NCI-H226,-0.28
VISMODEGIB,RUXOLITINIB,OVCAR-5,-3.69
CRIZOTINIB,CELECOXIB,OVCAR-4,0.27
CRIZOTINIB,THALIDOMIDE,NCI-H226,-31.11
RALOXIFENE,ARSENIC TRIOXIDE,MDA-MB-231,-38.56
CRIZOTINIB,VEMURAFENIB,RXF 393L,-0.89
LENALIDOMIDE,SORAFENIB,SF295,2.45
RALOXIFENE,VISMODEGIB,KM12,-11.24
MEGESTROL ACETATE,IMATINIB,M14,-0.12
VANDETANIB,DASATINIB,OVCAR-8,4.48
MEGESTROL ACETATE,TRETINOIN,UO-31,7.92
MEGESTROL ACETATE,DASATINIB,RPMI-8226,6.43
PACLITAXEL,SORAFENIB,A-427,1.9275
TRETINOIN,MITOTANE,Hs 578T,-5.77
RUXOLITINIB,IMATINIB,786-O,-5.1
SUNITINIB,THALIDOMIDE,OVCAR-8,-3.84
RALOXIFENE,LENALIDOMIDE,LOX-IMVI,-6.89
THALIDOMIDE,ARSENIC TRIOXIDE,HCC2998,-9.99
AXITINIB,VEMURAFENIB,HCT 116,-28.75
GEFITINIB,NILOTINIB,NCI-H460,-9.51
MEGESTROL ACETATE,DOCETAXEL,HOP-92,-58.6
ABIRATERONE,LENALIDOMIDE,SNB-75,-2.73
AXITINIB,SORAFENIB,PC-3,-8.57
VANDETANIB,CRIZOTINIB,OVCAR-4,-0.5
RUXOLITINIB,TRETINOIN,CCRF-CEM,3.4
LENALIDOMIDE,TRETINOIN,Caki-1,-12.01
DASATINIB,FULVESTRANT,HCC2998,-1.25
RALOXIFENE,MITOTANE,SK-MEL-28,1.8
NILOTINIB,DASATINIB,SK-OV-3,-8.93
CRIZOTINIB,VISMODEGIB,K-562,-17.2
VEMURAFENIB,CELECOXIB,HOP-92,3.94
RALOXIFENE,TRETINOIN,SR,-9.43
MEGESTROL ACETATE,LAPATINIB,UACC-62,3.24
NILOTINIB,ARSENIC TRIOXIDE,OVCAR-4,-8.87
VEMURAFENIB,LENALIDOMIDE,IGROV-1,-6.12
ABIRATERONE,LAPATINIB,DU145,-11.41
DEXAMETHASONE,SUNITINIB,SW837,-26.5075
RUXOLITINIB,CELECOXIB,BT-549,1.9
RUXOLITINIB,VISMODEGIB,OVCAR-3,-6.19
LENALIDOMIDE,PACLITAXEL,CCRF-CEM,-8.05
VEMURAFENIB,ROMIDEPSIN,SF268,-72.07
GEFITINIB,CELECOXIB,Caki-1,-15.73
LAPATINIB,GELDANAMYCIN,PA-1,0.04
ABIRATERONE,LAPATINIB,RPMI-8226,-10.13
GEFITINIB,MITOTANE,MOLT-4,-6.65
GEFITINIB,SUNITINIB,RXF 393L,-3.53
CRIZOTINIB,VISMODEGIB,OVCAR-3,2.77
IMATINIB,PACLITAXEL,NCI-H226,-12.71
RUXOLITINIB,MITOTANE,K-562,-11.54
RUXOLITINIB,VISMODEGIB,SNB-75,-3.89
TRETINOIN,FULVESTRANT,SW620,-0.7
SORAFENIB,ARSENIC TRIOXIDE,SK-MEL-2,-23.17
ABIRATERONE,VEMURAFENIB,CCRF-CEM,-11.78
CRIZOTINIB,LAPATINIB,OVCAR-3,-2.5
VISMODEGIB,VEMURAFENIB,OVCAR-5,-4.57
CRIZOTINIB,VEMURAFENIB,UACC-62,3.57
MILRINONE,RUXOLITINIB,L-1236,-30.29
TRETINOIN,DOCETAXEL,ACHN,5.18
MEGESTROL ACETATE,PACLITAXEL,MOLT-4,-31.89
VANDETANIB,MITOTANE,MOLT-4,10.51
VEMURAFENIB,NILOTINIB,SF268,4.45
CRIZOTINIB,LENALIDOMIDE,MOLT-4,-56.41
SUNITINIB,ARSENIC TRIOXIDE,OVCAR-8,-6.6
VINBLASTINE,LAPATINIB,OVCAR-3,-11.6025
IMATINIB,SORAFENIB,RXF 393L,-7.44
PACLITAXEL,SORAFENIB,OVCAR-5,-55.58
AXITINIB,RUXOLITINIB,NCI-H522,-5.25
CELECOXIB,LAPATINIB,K-562,-4.28
DASATINIB,SORAFENIB,IGROV-1,-44.31
PACLITAXEL,ARSENIC TRIOXIDE,SK-MEL-5,-2.33
VEMURAFENIB,LAPATINIB,A-549,-10.92
LENALIDOMIDE,SORAFENIB,MCF-7,-5.92
IMATINIB,DASATINIB,CCRF-CEM,-10.07
VEMURAFENIB,DOCETAXEL,HOP-62,-26.43
CRIZOTINIB,ARSENIC TRIOXIDE,UO-31,-11.34
SNX5422,AV412,TC-71,-4.983
AXITINIB,LAPATINIB,ACHN,-0.71
DOCETAXEL,THALIDOMIDE,ACHN,-77.96
VEMURAFENIB,SORAFENIB,HCT 15,-13.77
RUXOLITINIB,LAPATINIB,OVCAR-3,-44.62
VANDETANIB,ARSENIC TRIOXIDE,NCI-H23,-9.18
VISMODEGIB,MITOTANE,RPMI-8226,10.03
VEMURAFENIB,DASATINIB,SK-OV-3,-4.87
MEGESTROL ACETATE,CELECOXIB,RPMI-8226,4.52
IMATINIB,DASATINIB,UO-31,-3.91
VEMURAFENIB,SUNITINIB,NCI-H522,3.19
LENALIDOMIDE,ROMIDEPSIN,Hs 578T,-54.63
MEGESTROL ACETATE,CRIZOTINIB,OVCAR-8,-14.57
VEMURAFENIB,MITOTANE,SK-MEL-5,-2.62
AXITINIB,VANDETANIB,T-47D,-0.27
AXITINIB,ARSENIC TRIOXIDE,DU145,-5.43
ROMIDEPSIN,DASATINIB,PC-3,0.56
CRIZOTINIB,MEGESTROL ACETATE,SK-OV-3,-3.81
PACLITAXEL,DASATINIB,NCI-H520,1.92
ABIRATERONE,ROMIDEPSIN,NCI-H23,-17.54
METFORMIN,GELDANAMYCIN,OVCAR-3,-6.2675
IMATINIB,ROMIDEPSIN,UACC-257,-71.18
CRIZOTINIB,GEFITINIB,ACHN,-6.44
NILOTINIB,ROMIDEPSIN,OVCAR-3,-41.97
VANDETANIB,CRIZOTINIB,MCF-7,-0.23
SUNITINIB,FULVESTRANT,OVCAR-3,-3.63
IMATINIB,MITOTANE,IGROV-1,-0.85
RALOXIFENE,ARSENIC TRIOXIDE,SN12C,-3.74
RALOXIFENE,SORAFENIB,OVCAR-3,-8.95
PACLITAXEL,GELDANAMYCIN,OVCAR-3,-11.335
DASATINIB,SORAFENIB,CCRF-CEM,5.19
RUXOLITINIB,VISMODEGIB,A-549,-7.91
TRETINOIN,FULVESTRANT,PC-3,1.97
GEFITINIB,VEMURAFENIB,SK-MEL-2,-22.23
LENALIDOMIDE,NILOTINIB,SF295,1.99
VISMODEGIB,MEGESTROL ACETATE,A-498,-2.06
VISMODEGIB,MEGESTROL ACETATE,TK-10,-7.65
CELECOXIB,ROMIDEPSIN,NCI-H23,-45.29
TRETINOIN,NILOTINIB,SK-MEL-5,-3.35
AXITINIB,MITOTANE,OVCAR-5,3.09
AXITINIB,IMATINIB,SF268,-38.47
MEGESTROL ACETATE,LAPATINIB,MCF-7,-12.28
VANDETANIB,VEMURAFENIB,SF539,-0.77
AXITINIB,VISMODEGIB,HOP-62,-1.88
PELITINIB,PONATINIB,L-1236,-7.179
MEGESTROL ACETATE,MITOTANE,K-562,9.16
GEFITINIB,DOCETAXEL,DU145,5.86
GEFITINIB,SUNITINIB,NCI-H322M,-6.88
DOCETAXEL,LAPATINIB,Hs 578T,15.29
RALOXIFENE,NILOTINIB,U-251MG,-1.36
VEMURAFENIB,LAPATINIB,SK-OV-3,-2.66
AXITINIB,ARSENIC TRIOXIDE,BT-549,-0.06
PACLITAXEL,GELDANAMYCIN,HT-144,3.7275
VISMODEGIB,ROMIDEPSIN,Caki-1,2.61
VANDETANIB,RALOXIFENE,RPMI-8226,9.96
AXITINIB,TRETINOIN,T-47D,0.61
VEMURAFENIB,CRIZOTINIB,UACC-62,-2.69
MEGESTROL ACETATE,DOCETAXEL,M14,-36.32
IMATINIB,FULVESTRANT,RPMI-8226,1.64
VANDETANIB,MEGESTROL ACETATE,HOP-62,-47.43
IMATINIB,ROMIDEPSIN,SF268,-77.11
VEMURAFENIB,SORAFENIB,SK-MEL-5,-15.78
VISMODEGIB,ABIRATERONE,T-47D,3.43
FULVESTRANT,ARSENIC TRIOXIDE,SF268,-1.68
VANDETANIB,ROMIDEPSIN,NCI-H322M,-1.25
MEGESTROL ACETATE,IMATINIB,COLO 205,2.22
VANDETANIB,THALIDOMIDE,MOLT-4,-5.99
TELMISARTAN,RUXOLITINIB,L-1236,-24.824
CELECOXIB,PACLITAXEL,MOLT-4,-36.03
LENALIDOMIDE,MEGESTROL ACETATE,OVCAR-4,-2.99
AXITINIB,RALOXIFENE,ACHN,-0.16
